wavelength_nm,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44,sample_45,sample_46,sample_47,sample_48,sample_49,sample_50,sample_51,sample_52,sample_53,sample_54,sample_55,sample_56,sample_57,sample_58,sample_59,sample_60,sample_61,sample_62,sample_63,sample_64,sample_65,sample_66,sample_67,sample_68,sample_69,sample_70,sample_71,sample_72,sample_73,sample_74,sample_75,sample_76,sample_77,sample_78,sample_79,sample_80,sample_81,sample_82,sample_83,sample_84,sample_85,sample_86,sample_87,sample_88,sample_89,sample_90,sample_91,sample_92,sample_93,sample_94,sample_95,sample_96,sample_97,sample_98,sample_99,sample_100,sample_101,sample_102,sample_103,sample_104,sample_105,sample_106,sample_107,sample_108,sample_109,sample_110,sample_111,sample_112,sample_113,sample_114,sample_115,sample_116,sample_117,sample_118,sample_119,sample_120,sample_121,sample_122,sample_123,sample_124,sample_125,sample_126,sample_127,sample_128,sample_129,sample_130,sample_131,sample_132,sample_133,sample_134,sample_135,sample_136,sample_137,sample_138,sample_139,sample_140,sample_141,sample_142,sample_143,sample_144,sample_145,sample_146,sample_147,sample_148,sample_149,sample_150,sample_151,sample_152,sample_153,sample_154,sample_155,sample_156,sample_157,sample_158,sample_159,sample_160,sample_161,sample_162,sample_163,sample_164,sample_165,sample_166,sample_167,sample_168,sample_169,sample_170,sample_171,sample_172,sample_173,sample_174,sample_175,sample_176,sample_177,sample_178,sample_179,sample_180,sample_181,sample_182,sample_183,sample_184,sample_185,sample_186,sample_187,sample_188,sample_189,sample_190
625,0.016156,0.089362,0.787639,0.199500,0.592660,0.427237,0.300260,0.196119,0.112002,0.064054,0.030438,0.411928,0.361485,0.409015,0.237717,0.111020,0.667937,0.524668,0.058731,0.633320,0.612056,0.565134,0.125189,0.297741,0.829668,0.328945,0.159473,0.577007,0.779143,0.195240,0.594875,0.751185,0.721649,0.126239,0.053770,0.400618,0.530222,0.678430,0.262169,0.459123,0.599306,0.661290,0.856754,0.371675,0.275932,0.327134,0.261501,0.793331,0.134467,0.700751,0.485055,0.262251,0.606491,0.885975,0.593936,0.335401,0.648199,0.096513,0.643378,0.344059,0.493388,0.630979,0.777994,0.616923,0.819468,0.348958,0.908179,0.601415,0.840232,0.116681,0.510961,0.865491,0.341280,0.326596,0.595821,0.170910,0.748241,0.586870,0.096059,0.037268,0.110514,0.341939,0.069870,0.088118,0.192495,0.040480,0.044299,0.056162,0.057398,0.078341,0.110083,0.105738,0.117453,0.389985,0.203525,0.106523,0.077730,0.080358,0.239827,0.090945,0.018787,0.014577,0.068718,0.064380,0.017719,0.160624,0.179710,0.038538,0.076565,0.146119,0.026201,0.034922,0.243556,0.398412,0.039992,0.180486,0.358584,0.019294,0.076110,0.058685,0.218250,0.198961,0.017933,0.078220,0.321409,0.068775,0.069227,0.336441,0.187210,0.120709,0.069225,0.237187,0.011832,0.027670,0.412514,0.116937,0.051157,0.021156,0.083226,0.496467,0.099359,0.093890,0.057137,0.067288,0.233511,0.045556,0.297915,0.034968,0.020481,0.150498,0.324960,0.040750,0.086259,0.152252,0.063501,0.254160,0.035424,0.236370,0.568225,0.116940,0.379657,0.198345,0.197344,0.080211,0.541757,0.021056,0.144130,0.108948,0.251289,0.311643,0.361094,0.227594,0.251819,0.513704,0.584619,0.700018,0.233967,0.841291,0.560970,0.827585,0.215536,0.510455,0.603947,0.869419,0.776229,0.465278,0.166942,0.964841,0.453350,0.685806
630,0.016000,0.089200,0.787800,0.199500,0.593100,0.426800,0.300000,0.195800,0.111800,0.064000,0.030700,0.420300,0.371200,0.415400,0.246400,0.112900,0.681700,0.545900,0.060100,0.670700,0.611500,0.573000,0.150000,0.357900,0.844900,0.387400,0.187200,0.624700,0.795200,0.225500,0.628300,0.752100,0.757900,0.129900,0.051800,0.401100,0.567900,0.697500,0.297200,0.469600,0.609500,0.687100,0.856400,0.364600,0.275000,0.326300,0.268300,0.799800,0.128500,0.705700,0.485500,0.264300,0.611500,0.888400,0.598000,0.338400,0.654000,0.096400,0.645000,0.348000,0.497900,0.634000,0.782500,0.622000,0.821300,0.348000,0.907000,0.600000,0.841300,0.123100,0.510100,0.866200,0.344700,0.326400,0.591800,0.167500,0.753400,0.591000,0.089900,0.037100,0.108600,0.340900,0.068200,0.086900,0.190500,0.039800,0.043200,0.055000,0.056800,0.077300,0.113900,0.107800,0.119500,0.394300,0.206400,0.102600,0.075500,0.076900,0.235900,0.085600,0.018700,0.014300,0.066500,0.063000,0.017600,0.158000,0.177500,0.040600,0.074100,0.144700,0.027300,0.033100,0.243900,0.389100,0.039700,0.177600,0.357400,0.019100,0.078200,0.055400,0.216900,0.196600,0.017700,0.076800,0.311500,0.069300,0.068900,0.326900,0.185000,0.114800,0.069200,0.235600,0.012200,0.027500,0.423300,0.122000,0.050400,0.021000,0.083200,0.504000,0.102400,0.096000,0.058400,0.065200,0.239000,0.054600,0.302200,0.035600,0.020900,0.150500,0.325000,0.041100,0.088900,0.149400,0.067000,0.260800,0.060700,0.238900,0.573000,0.138100,0.399200,0.195400,0.203400,0.086200,0.550400,0.023400,0.186100,0.128900,0.268700,0.334600,0.380200,0.259500,0.250800,0.513600,0.620000,0.700200,0.248000,0.861000,0.608000,0.831400,0.228000,0.543200,0.597200,0.875400,0.786800,0.465900,0.168600,0.964300,0.502600,0.699800
635,0.016000,0.088937,0.788642,0.199500,0.594111,0.426079,0.299812,0.195222,0.111461,0.063935,0.030899,0.425953,0.378432,0.419589,0.252788,0.113824,0.692822,0.556799,0.061574,0.700734,0.610497,0.576562,0.178340,0.419564,0.855697,0.435252,0.215676,0.656114,0.806176,0.247426,0.656920,0.752834,0.784702,0.132789,0.049006,0.401002,0.598923,0.711083,0.330716,0.476357,0.620930,0.709272,0.855627,0.355127,0.274148,0.325683,0.273284,0.806755,0.120903,0.709531,0.485865,0.266126,0.615590,0.891862,0.600493,0.341461,0.655539,0.096207,0.646591,0.351595,0.501431,0.638326,0.787729,0.626832,0.823016,0.347485,0.905545,0.598807,0.841331,0.131464,0.508557,0.867113,0.348162,0.326897,0.588640,0.164477,0.758504,0.596190,0.083371,0.036374,0.100082,0.336907,0.066559,0.085671,0.182777,0.036526,0.039531,0.051386,0.054721,0.073497,0.117839,0.110756,0.122604,0.399440,0.209612,0.099181,0.073546,0.073609,0.231766,0.080117,0.019232,0.014125,0.064543,0.062368,0.017531,0.156322,0.178945,0.043644,0.072215,0.141700,0.028234,0.031256,0.245641,0.378828,0.039996,0.174934,0.356376,0.018856,0.080828,0.052136,0.214610,0.195334,0.017612,0.075702,0.300187,0.070029,0.068508,0.317298,0.182816,0.108427,0.069358,0.234227,0.012763,0.027356,0.439890,0.130697,0.049754,0.020656,0.084728,0.513529,0.106269,0.097862,0.059731,0.063991,0.244168,0.067918,0.307894,0.036595,0.021381,0.150807,0.326286,0.041545,0.093956,0.149615,0.069939,0.272079,0.107239,0.246946,0.584070,0.167657,0.423003,0.186527,0.215134,0.093744,0.561668,0.026119,0.238579,0.144078,0.290101,0.360125,0.402688,0.283532,0.249490,0.514351,0.645821,0.700664,0.258317,0.874911,0.646226,0.834532,0.237228,0.567921,0.584565,0.882018,0.794647,0.464291,0.171813,0.962707,0.543850,0.709242
640,0.016000,0.088600,0.790500,0.199500,0.595700,0.425400,0.299500,0.194600,0.111100,0.063800,0.031100,0.430300,0.384500,0.422900,0.257500,0.114200,0.702100,0.562300,0.063100,0.725100,0.609600,0.577000,0.209200,0.482700,0.862400,0.471400,0.243900,0.676500,0.814400,0.265500,0.682100,0.753600,0.803000,0.136100,0.046400,0.400700,0.622700,0.719700,0.361400,0.480300,0.634500,0.728800,0.855100,0.346200,0.273100,0.324800,0.276800,0.812500,0.116000,0.712200,0.486200,0.267900,0.618300,0.894500,0.602000,0.343900,0.655000,0.096000,0.647800,0.355000,0.503800,0.643000,0.789800,0.631200,0.824500,0.347000,0.904900,0.597400,0.842100,0.142200,0.507300,0.867800,0.351100,0.328800,0.585600,0.161700,0.763100,0.602800,0.079600,0.035200,0.088300,0.331900,0.065100,0.084600,0.172300,0.032500,0.035200,0.047000,0.051900,0.068500,0.122400,0.114600,0.127100,0.406100,0.214700,0.096300,0.071900,0.071900,0.228000,0.077000,0.021000,0.014100,0.062900,0.062000,0.017500,0.155000,0.182800,0.048100,0.070700,0.138100,0.029600,0.030200,0.250600,0.372500,0.041100,0.172700,0.356000,0.018700,0.084700,0.050300,0.211900,0.195100,0.017600,0.074000,0.293200,0.070500,0.068300,0.311700,0.181000,0.104700,0.069800,0.233600,0.013600,0.027300,0.463700,0.144700,0.048700,0.020300,0.088900,0.523500,0.110400,0.100000,0.061100,0.062800,0.250000,0.085500,0.315700,0.038000,0.022200,0.151800,0.329300,0.042100,0.099900,0.151700,0.073000,0.286200,0.169900,0.261600,0.598800,0.204900,0.451200,0.176900,0.231000,0.102900,0.575400,0.029300,0.299300,0.158000,0.316500,0.388000,0.429700,0.305400,0.248200,0.515200,0.665000,0.700600,0.266000,0.883500,0.677600,0.837400,0.246600,0.586200,0.571400,0.887200,0.799800,0.461600,0.177300,0.958900,0.579300,0.715800
645,0.016094,0.088250,0.793429,0.199500,0.597738,0.425075,0.298917,0.194169,0.110841,0.063565,0.031373,0.434552,0.390776,0.426439,0.261178,0.114446,0.710339,0.567791,0.064632,0.745480,0.609283,0.576037,0.241990,0.547119,0.865603,0.493728,0.270669,0.690966,0.821925,0.282123,0.705242,0.754456,0.814371,0.141322,0.045270,0.400462,0.638840,0.724203,0.387608,0.482302,0.651276,0.746647,0.855290,0.341512,0.271695,0.323329,0.279129,0.815441,0.115731,0.713772,0.486534,0.269781,0.619490,0.894969,0.603216,0.345194,0.654845,0.095846,0.648423,0.358404,0.504960,0.647006,0.782804,0.634994,0.825611,0.346103,0.905812,0.595449,0.845060,0.155742,0.507176,0.868097,0.353051,0.332712,0.582037,0.158983,0.766964,0.611082,0.079986,0.033700,0.076910,0.327952,0.063887,0.083735,0.162044,0.029886,0.031529,0.042766,0.048836,0.063571,0.128046,0.119203,0.133358,0.414839,0.223235,0.093605,0.070367,0.071868,0.224783,0.077574,0.023863,0.014163,0.061401,0.061399,0.017932,0.153179,0.189523,0.054250,0.069103,0.134273,0.031844,0.030575,0.259411,0.372690,0.043091,0.170752,0.356996,0.018938,0.090450,0.051476,0.208236,0.195525,0.018001,0.070844,0.293160,0.069240,0.068423,0.312396,0.179677,0.105427,0.070503,0.234408,0.014750,0.027401,0.495740,0.165059,0.046798,0.020087,0.095177,0.532284,0.114289,0.103000,0.062499,0.060646,0.257571,0.107586,0.326449,0.039794,0.023481,0.153747,0.334074,0.042730,0.105403,0.159232,0.076501,0.301537,0.249033,0.282626,0.614495,0.249800,0.484137,0.171806,0.250174,0.113823,0.591693,0.033031,0.367280,0.172400,0.349289,0.418645,0.462728,0.329264,0.247202,0.515853,0.680500,0.699339,0.272129,0.887126,0.703880,0.840255,0.259431,0.599328,0.563010,0.889049,0.802549,0.459089,0.185871,0.952099,0.610907,0.720885
650,0.016600,0.087900,0.796300,0.199500,0.599500,0.424700,0.298200,0.193800,0.110600,0.063300,0.031700,0.438400,0.396800,0.429800,0.264000,0.114500,0.718100,0.574100,0.066200,0.762200,0.609000,0.576000,0.275400,0.611200,0.867500,0.502900,0.295500,0.701000,0.828200,0.301000,0.725900,0.755000,0.822100,0.149100,0.045000,0.400000,0.650300,0.727000,0.409700,0.483600,0.671200,0.762200,0.855800,0.340500,0.270400,0.321900,0.280900,0.816400,0.115800,0.715300,0.486700,0.271600,0.621200,0.895800,0.604000,0.346700,0.656000,0.095700,0.649200,0.362000,0.505600,0.651000,0.758200,0.638600,0.826000,0.345000,0.906900,0.593700,0.848300,0.172300,0.507300,0.869000,0.355300,0.337700,0.579300,0.156700,0.772300,0.621200,0.082900,0.032100,0.066500,0.325900,0.063000,0.083300,0.151700,0.028200,0.028700,0.039000,0.045800,0.059000,0.134400,0.125000,0.141100,0.426200,0.234100,0.091500,0.069200,0.071900,0.222700,0.081700,0.028600,0.014600,0.060200,0.061000,0.019100,0.152000,0.196100,0.062700,0.067900,0.130600,0.034800,0.032800,0.272600,0.377800,0.046200,0.169800,0.360200,0.019800,0.097700,0.056600,0.205900,0.198600,0.019100,0.065900,0.296300,0.065300,0.068800,0.319100,0.179000,0.110700,0.071500,0.236200,0.016300,0.027500,0.536900,0.193800,0.043800,0.020000,0.104500,0.540000,0.117800,0.106000,0.063700,0.058500,0.265000,0.134200,0.338300,0.042300,0.025500,0.156300,0.339800,0.043600,0.110900,0.175200,0.081000,0.317300,0.330300,0.309600,0.630800,0.301200,0.522600,0.170100,0.271100,0.126600,0.609200,0.037300,0.438400,0.187900,0.388500,0.451800,0.501400,0.358300,0.246200,0.519500,0.693000,0.698100,0.277000,0.888800,0.725300,0.842700,0.277200,0.611700,0.561100,0.890400,0.804500,0.457800,0.198100,0.943500,0.637200,0.724300
655,0.017444,0.087552,0.798018,0.199500,0.600302,0.423834,0.297518,0.193317,0.110275,0.063080,0.032056,0.441510,0.402187,0.432515,0.266086,0.114245,0.725851,0.581173,0.067833,0.775550,0.608097,0.578469,0.308067,0.673322,0.869934,0.500720,0.317591,0.707675,0.832403,0.326595,0.743601,0.754818,0.829113,0.160468,0.047144,0.398974,0.660166,0.730160,0.427859,0.485226,0.694066,0.774781,0.856028,0.349196,0.269628,0.321091,0.282690,0.816268,0.122719,0.717719,0.486499,0.273168,0.625185,0.899282,0.604143,0.349690,0.658943,0.095497,0.650820,0.365955,0.506306,0.655733,0.709325,0.642329,0.825343,0.343974,0.906746,0.592863,0.849718,0.192196,0.506674,0.871356,0.359069,0.342977,0.578508,0.155163,0.781126,0.633343,0.091948,0.030669,0.059370,0.326502,0.062524,0.083411,0.141723,0.027588,0.027563,0.036475,0.043300,0.055701,0.141152,0.132813,0.150622,0.441301,0.247104,0.090303,0.068639,0.071911,0.222035,0.092062,0.035526,0.015557,0.059358,0.060970,0.020850,0.151907,0.199309,0.074032,0.067453,0.127745,0.038790,0.037239,0.290818,0.394438,0.050827,0.170821,0.366056,0.021338,0.106930,0.066083,0.206538,0.206382,0.020824,0.057614,0.311301,0.057596,0.069481,0.337343,0.178842,0.123600,0.072994,0.238672,0.018555,0.027270,0.588831,0.233096,0.038707,0.020207,0.117407,0.546843,0.121009,0.108136,0.064484,0.057234,0.270330,0.165590,0.349734,0.045813,0.028394,0.159301,0.345793,0.044927,0.116868,0.200019,0.086874,0.332766,0.397528,0.342315,0.647248,0.358520,0.568046,0.177831,0.292426,0.141420,0.626479,0.042089,0.508589,0.206094,0.435132,0.487682,0.546074,0.397328,0.244881,0.529521,0.702975,0.698079,0.280856,0.891494,0.742077,0.844301,0.302692,0.627802,0.570857,0.894102,0.807053,0.459593,0.214826,0.934504,0.656791,0.725805
660,0.019300,0.087200,0.798900,0.199500,0.600300,0.422600,0.296900,0.192700,0.109900,0.062900,0.032400,0.444100,0.407100,0.434700,0.267600,0.113800,0.733200,0.588100,0.069500,0.786100,0.606500,0.581000,0.339200,0.730900,0.871600,0.487500,0.337000,0.711900,0.834800,0.358400,0.758500,0.753900,0.834500,0.175700,0.053400,0.397400,0.668500,0.732600,0.442800,0.486800,0.717400,0.784600,0.855400,0.373300,0.268900,0.320300,0.284300,0.814100,0.141100,0.720400,0.485800,0.274500,0.629500,0.902800,0.604000,0.352900,0.663000,0.095200,0.652800,0.370000,0.506500,0.661000,0.647100,0.645700,0.824300,0.343000,0.905900,0.592400,0.849900,0.215500,0.505500,0.874200,0.363200,0.347900,0.579200,0.154500,0.791000,0.645400,0.109400,0.029400,0.053800,0.329900,0.062400,0.084100,0.132600,0.027500,0.027400,0.034700,0.041100,0.053000,0.148500,0.140600,0.160100,0.456000,0.260000,0.089900,0.068500,0.071900,0.222100,0.111000,0.045900,0.017200,0.059000,0.061000,0.023400,0.152000,0.200200,0.088600,0.067400,0.125100,0.042700,0.045000,0.314100,0.427100,0.056500,0.173500,0.374200,0.023700,0.116000,0.081900,0.209000,0.218200,0.023200,0.049000,0.343700,0.049100,0.070300,0.371800,0.179000,0.147000,0.074400,0.241100,0.020900,0.026700,0.648700,0.283800,0.033400,0.021300,0.134600,0.550700,0.122700,0.110000,0.064800,0.056200,0.275000,0.201300,0.359400,0.050400,0.032700,0.161900,0.350700,0.046500,0.121900,0.233800,0.095000,0.345400,0.450400,0.376500,0.661700,0.419400,0.616300,0.198000,0.312100,0.158100,0.640500,0.047500,0.572900,0.224900,0.486400,0.523300,0.593700,0.443500,0.243400,0.543500,0.711000,0.698500,0.284000,0.895000,0.755200,0.845100,0.334300,0.647700,0.592300,0.898300,0.809400,0.465100,0.236000,0.925500,0.671900,0.726400
665,0.022313,0.086855,0.799538,0.199500,0.599841,0.421233,0.296337,0.191996,0.109532,0.062743,0.032699,0.446478,0.411744,0.436619,0.268756,0.113324,0.739791,0.594032,0.071167,0.794586,0.604398,0.581074,0.367602,0.781004,0.871130,0.458661,0.353524,0.714700,0.836053,0.397545,0.770922,0.752435,0.837016,0.195341,0.062967,0.395427,0.675097,0.732891,0.455319,0.487817,0.738554,0.792103,0.853610,0.412974,0.267701,0.318878,0.285445,0.809710,0.168363,0.722591,0.484558,0.275654,0.632182,0.903733,0.603962,0.355024,0.667091,0.094803,0.654510,0.373803,0.505638,0.666573,0.576369,0.648391,0.823624,0.342002,0.905273,0.591655,0.849947,0.242356,0.504216,0.876484,0.366525,0.350775,0.581567,0.154743,0.799134,0.655410,0.134413,0.028219,0.047780,0.336962,0.062643,0.085558,0.123720,0.027744,0.027598,0.033306,0.038726,0.049984,0.156528,0.146793,0.168530,0.466679,0.271540,0.090090,0.068596,0.071887,0.224032,0.138736,0.060819,0.019716,0.059122,0.061260,0.026801,0.152909,0.197498,0.106853,0.067689,0.121946,0.045720,0.056383,0.342720,0.476430,0.062897,0.177700,0.384391,0.026932,0.123590,0.104896,0.213560,0.233462,0.026362,0.041927,0.391987,0.041622,0.071145,0.424590,0.181329,0.181584,0.075146,0.242723,0.023097,0.025657,0.714210,0.348594,0.029039,0.023276,0.156979,0.550021,0.121896,0.112121,0.064409,0.054963,0.280311,0.241115,0.365893,0.056148,0.038713,0.163106,0.352847,0.048036,0.124444,0.277226,0.106377,0.352247,0.486194,0.407623,0.672027,0.481610,0.663272,0.229088,0.327659,0.176469,0.648337,0.053598,0.625184,0.242116,0.540077,0.555564,0.641400,0.495577,0.241962,0.558655,0.717679,0.698397,0.286735,0.898609,0.765789,0.845362,0.371598,0.671437,0.623096,0.900931,0.810556,0.474512,0.261919,0.916687,0.684913,0.727050
670,0.028000,0.086600,0.800300,0.199500,0.599300,0.419900,0.295800,0.191400,0.109200,0.062600,0.033000,0.448900,0.416300,0.438800,0.269900,0.112900,0.746300,0.598800,0.072900,0.802000,0.602500,0.580000,0.393600,0.823300,0.870000,0.434100,0.368100,0.717200,0.837400,0.441800,0.781600,0.751000,0.837400,0.219600,0.078000,0.393400,0.680800,0.731300,0.467300,0.488600,0.756300,0.798200,0.851400,0.468700,0.266200,0.317100,0.286200,0.808400,0.208700,0.724500,0.483000,0.276800,0.634700,0.904500,0.604000,0.356800,0.669000,0.094400,0.655800,0.377000,0.504700,0.673000,0.522500,0.651600,0.823600,0.341000,0.905300,0.590600,0.850500,0.272900,0.503000,0.878600,0.369700,0.355800,0.585500,0.155700,0.803500,0.661300,0.170300,0.027600,0.044500,0.344900,0.063300,0.087600,0.118900,0.029400,0.029000,0.032700,0.037400,0.048300,0.165400,0.150100,0.173200,0.472100,0.278000,0.091000,0.069100,0.071900,0.227900,0.178800,0.081100,0.023100,0.059600,0.062000,0.031400,0.155000,0.194800,0.129100,0.068500,0.119300,0.047200,0.074200,0.376600,0.542800,0.069900,0.183000,0.395900,0.031400,0.127500,0.139000,0.218900,0.251400,0.029900,0.038300,0.458900,0.037600,0.071900,0.496000,0.185000,0.231200,0.075400,0.243400,0.024300,0.024800,0.780100,0.423400,0.026800,0.027100,0.184500,0.545800,0.119500,0.114000,0.063500,0.053700,0.285000,0.284500,0.368800,0.063300,0.047300,0.163300,0.353000,0.050000,0.125000,0.328500,0.121000,0.354000,0.509400,0.435000,0.678200,0.543200,0.707300,0.270800,0.339000,0.196700,0.651000,0.060500,0.665700,0.260000,0.594000,0.585900,0.687400,0.549200,0.240600,0.574900,0.723000,0.698000,0.289000,0.902400,0.774500,0.845800,0.412300,0.696500,0.659900,0.903600,0.811000,0.488300,0.292300,0.908400,0.695500,0.727300
675,0.037576,0.086504,0.801469,0.199500,0.598986,0.418732,0.295257,0.191100,0.108935,0.062472,0.033346,0.451583,0.420941,0.441686,0.271329,0.112595,0.753591,0.602406,0.074773,0.809212,0.601426,0.579565,0.417287,0.857341,0.869504,0.428725,0.381653,0.720288,0.839845,0.489729,0.791229,0.750130,0.836377,0.248980,0.099885,0.391679,0.686293,0.728263,0.480570,0.489293,0.769578,0.803736,0.849582,0.541905,0.264565,0.315233,0.286694,0.815574,0.265773,0.726125,0.481403,0.278126,0.638281,0.907267,0.604010,0.358983,0.667484,0.094102,0.656418,0.379378,0.505020,0.680766,0.503334,0.656376,0.824888,0.340018,0.906282,0.589107,0.852077,0.307649,0.502078,0.880654,0.373336,0.366890,0.590346,0.157355,0.802782,0.661983,0.220112,0.027723,0.045596,0.350967,0.064375,0.090112,0.119672,0.032532,0.032925,0.032992,0.037685,0.048645,0.175310,0.150286,0.173268,0.472529,0.278223,0.093046,0.070257,0.072533,0.232895,0.234847,0.107993,0.027695,0.060511,0.063365,0.037060,0.158233,0.195679,0.156048,0.069925,0.118174,0.046831,0.100550,0.416168,0.627866,0.077263,0.189204,0.408072,0.037066,0.126821,0.188034,0.223622,0.271375,0.033550,0.038623,0.548214,0.037795,0.072375,0.588486,0.188040,0.300436,0.075159,0.242878,0.024307,0.024621,0.840364,0.505838,0.026944,0.033357,0.217562,0.538111,0.115221,0.115089,0.062093,0.052541,0.287681,0.331150,0.368833,0.072296,0.059228,0.162243,0.350883,0.052874,0.121785,0.386801,0.138934,0.350328,0.524301,0.457505,0.680641,0.601749,0.746256,0.323131,0.345574,0.219127,0.650177,0.068424,0.694411,0.280548,0.645657,0.615396,0.729396,0.599754,0.239360,0.592076,0.726948,0.697378,0.290716,0.905968,0.781967,0.846965,0.454329,0.720238,0.698556,0.907531,0.811046,0.507023,0.327206,0.900737,0.703353,0.726747
680,0.052100,0.086500,0.803200,0.199500,0.598900,0.417800,0.294700,0.191100,0.108800,0.062400,0.033700,0.454500,0.425800,0.444900,0.272900,0.112500,0.762300,0.605100,0.076700,0.816000,0.600900,0.580000,0.438900,0.883300,0.867400,0.444300,0.394700,0.723600,0.842800,0.537400,0.799800,0.749800,0.832800,0.283000,0.130200,0.390500,0.690100,0.723300,0.494000,0.488500,0.778100,0.808700,0.848200,0.626100,0.262400,0.312700,0.286900,0.828900,0.338700,0.725700,0.480000,0.279800,0.639700,0.908200,0.604000,0.360400,0.667000,0.094000,0.655200,0.382000,0.507800,0.689000,0.513100,0.661500,0.828700,0.339000,0.908400,0.586100,0.855100,0.345400,0.502100,0.880200,0.376200,0.384200,0.594100,0.159100,0.798400,0.658300,0.284000,0.028600,0.053300,0.357000,0.065800,0.092900,0.125500,0.038800,0.041100,0.034900,0.039700,0.051100,0.186100,0.148900,0.171500,0.469900,0.276100,0.095500,0.071700,0.073900,0.238700,0.307000,0.141300,0.032600,0.061800,0.065000,0.045300,0.162000,0.201000,0.186900,0.071600,0.118000,0.045700,0.138000,0.459600,0.722200,0.085100,0.195200,0.420200,0.045200,0.124500,0.253500,0.228900,0.291600,0.037000,0.041000,0.652600,0.039300,0.072700,0.692500,0.191000,0.388000,0.074500,0.241700,0.024300,0.024600,0.890800,0.588600,0.028000,0.043200,0.255600,0.528600,0.110500,0.116000,0.060700,0.051200,0.290000,0.379800,0.367800,0.082600,0.075100,0.160200,0.347100,0.056300,0.116900,0.448600,0.161000,0.343700,0.534100,0.473200,0.679400,0.655400,0.778400,0.382800,0.348300,0.243000,0.647500,0.077100,0.713600,0.302900,0.690200,0.640400,0.763800,0.644000,0.238500,0.608400,0.730000,0.694800,0.292000,0.906100,0.788800,0.848300,0.495100,0.740800,0.735100,0.908700,0.808900,0.530000,0.365500,0.892600,0.710600,0.726600
685,0.072959,0.086522,0.805355,0.199500,0.598995,0.417152,0.294208,0.191326,0.108829,0.062418,0.034030,0.457565,0.430986,0.447944,0.274403,0.112647,0.772370,0.607348,0.078595,0.821924,0.600447,0.580801,0.458650,0.901867,0.862483,0.506775,0.407819,0.726435,0.845338,0.580441,0.807138,0.749784,0.826859,0.321183,0.171382,0.389941,0.690933,0.717056,0.506190,0.485519,0.782401,0.812834,0.847103,0.715300,0.259555,0.309271,0.286845,0.843963,0.429581,0.722470,0.479041,0.281895,0.636703,0.904393,0.603997,0.360272,0.671597,0.094132,0.651907,0.385849,0.513596,0.696756,0.614769,0.665457,0.835766,0.337922,0.911337,0.581187,0.859255,0.385207,0.503393,0.875932,0.377271,0.409490,0.595323,0.160347,0.792027,0.650321,0.364851,0.031540,0.075753,0.364742,0.067526,0.095788,0.149186,0.046475,0.050867,0.038550,0.045908,0.059562,0.197310,0.145065,0.166791,0.462904,0.269925,0.097527,0.073012,0.075710,0.244896,0.398775,0.181440,0.036799,0.063505,0.066577,0.057029,0.165652,0.212808,0.221216,0.073070,0.121869,0.043763,0.191035,0.505461,0.816109,0.093448,0.199467,0.431543,0.056549,0.120574,0.340296,0.236015,0.310075,0.039863,0.048392,0.766244,0.045628,0.072975,0.798663,0.193923,0.496308,0.073334,0.240320,0.023497,0.025079,0.927403,0.663327,0.031711,0.057861,0.298214,0.518366,0.106183,0.117277,0.059848,0.049041,0.293477,0.428973,0.365810,0.093884,0.095602,0.157750,0.342899,0.059655,0.113369,0.510366,0.188428,0.336255,0.541708,0.480776,0.674655,0.701774,0.802325,0.446711,0.349012,0.267645,0.644024,0.086379,0.725801,0.326843,0.722383,0.657483,0.787277,0.678176,0.238166,0.622415,0.732657,0.689530,0.293021,0.901087,0.795462,0.849203,0.531546,0.756806,0.765595,0.904314,0.803914,0.556790,0.406035,0.883331,0.719055,0.727828
